bookID	authors	average_rating	isbn	isbn13	language_code	num_pages	ratings_count	text_reviews_count	publication_date	publisher	genero	title_book	series	title	SerieChave
1823	Jon Ronson	3,95	743233212	9,78074E+12	eng	336	11990	831	07/01/2003	Simon  Schuster	Ciências Sociais/Política	Them: Adventures with Extremists	NULL	Them: Adventures with Extremists	NULL
1824	Jon Ronson	3,61	743270606	9,78074E+12	eng	259	10679	899	10/04/2006	Simon  Schuster	Humor/Comédia	The Men Who Stare at Goats	NULL	The Men Who Stare at Goats	NULL
1839	Jared Diamond	4,03	393061310	9,78039E+12	eng	518	4356	404	11/07/2005	W.W. Norton	História	Guns  Germs and Steel: The Fates of Human Societies	NULL	Guns  Germs and Steel: The Fates of Human Societies	NULL
1843	Daniel Duane	3,87	865475091	9,78087E+12	eng	256	633	60	10/04/1997	North Point Press	Biografia/Autobiografia	Caught Inside: A Surfer's Year on the California Coast	NULL	Caught Inside: A Surfer's Year on the California Coast	NULL
1845	Jon Krakauer	3,98	385486804	9,78039E+12	eng	207	800349	18198	20/01/1997	Anchor Books	Aventura	Into the Wild	NULL	Into the Wild	NULL
1846	John Eldredge	3,92	785268839	9,78079E+12	eng	256	55106	1503	01/04/2001	Thomas Nelson	Religião/Espiritualidade	Wild at Heart: Discovering the Secret of a Man's Soul	NULL	Wild at Heart: Discovering the Secret of a Man's Soul	NULL
1848	Jung Chang	4,26	743246985	9,78074E+12	eng	562	73572	4280	12/08/2003	Simon  Schuster	Biografia/Autobiografia	Wild Swans: Three Daughters of China	NULL	Wild Swans: Three Daughters of China	NULL
1849	Nelson DeMille	4,01	044657967X	9,78045E+12	eng	519	20909	944	06/11/2006	Warner Books (NY)	Suspense/Thriller	Wild Fire	John Corey  	Wild Fire (John Corey  #4)	John Corey  #4
1850	Catherine Coulter	3,78	515142395	9,78052E+12	eng	354	2456	115	25/07/2006	Jove	Romance	Born to Be Wild	NULL	Born to Be Wild	NULL
1852	Jack London	3,86	439227143	9,78044E+12	eng	172	274649	7203	01/01/2001	Scholastic	Fantasia	The Call of the Wild	NULL	The Call of the Wild	NULL
1853	Judy Sierra	4,17	037582538X	9,78038E+12	eng	40	4541	378	10/08/2004	Alfred A. Knopf Books for Young Readers	Jovem Adulto	Wild About Books	NULL	Wild About Books	NULL
1856	Charles P. Rubenstein	2,67	1591583667	9,78159E+12	eng	196	9	2	01/12/2006	Libraries Unlimited	NULL	In Web Design for Libraries	NULL	In Web Design for Libraries	NULL
1869	Barbara Ehrenreich	3,63	805063897	9,78081E+12	eng	240	168362	5762	01/05/2002	Owl Books (Henry Holt)	NULL	Nickel and Dimed: On	Not	Nickel and Dimed: On (Not) Getting by in America	NULL
1879	Michel Foucault	4,04	140268685	9,78014E+12	eng	168	313	27	29/10/1998	Penguin	História	The History of Sexuality  Volume 1: The Will to Knowledge	NULL	The History of Sexuality  Volume 1: The Will to Knowledge	NULL
1887	Sue Birtwistle	4,45	014025157X	9,78014E+12	eng	128	4244	99	07/09/1995	Penguin Books Ltd	NULL	The Making of Pride and Prejudice	NULL	The Making of Pride and Prejudice	NULL
1888	Jane Austen	4,26	192802380	9,78019E+12	eng	333	2399	253	11/02/2004	Oxford University Press	Romance	Pride and Prejudice	NULL	Pride and Prejudice	NULL
1889	Jane Austen	4,26	143036238	9,78014E+12	eng	392	1821	210	01/09/2005	Penguin Books	Romance	Pride & Prejudice	NULL	Pride & Prejudice	NULL
1894	Jon Krakauer	4	1400032806	9,7814E+12	eng	399	7481	1022	10/07/2003	Anchor Books	Policial/Mistério	Under the Banner of Heaven: A Story of Violent Faith	NULL	Under the Banner of Heaven: A Story of Violent Faith	NULL
1896	David  Roberts	3,71	375752676	9,78038E+12	eng	160	330	40	06/10/1998	Villard	NULL	Iceland: Land of the Sagas	NULL	Iceland: Land of the Sagas	NULL
1898	Jon Krakauer	4,17	385494785	9,78039E+12	eng	368	351406	11701	19/10/1999	Anchor Books	Jovem Adulto	Into Thin Air: A Personal Account of the Mount Everest Disaster	NULL	Into Thin Air: A Personal Account of the Mount Everest Disaster	NULL
1902	Valerian Albanov	4,01	067978361X	9,78068E+12	eng	288	1910	136	04/09/2001	Modern Library	Aventura	In the Land of White Death: An Epic Story of Survival in the Siberian Arctic	NULL	In the Land of White Death: An Epic Story of Survival in the Siberian Arctic	NULL
1911	Thomas L. Friedman	3,68	374292795	9,78037E+12	eng	616	87570	2800	18/04/2006	Farrar  Straus and Giroux (NY)	Negócios/Finanças	The World Is Flat: A Brief History of the Twenty-first Century	NULL	The World Is Flat: A Brief History of the Twenty-first Century	NULL
1914	Thomas L. Friedman	3,68	8427032226	9,78843E+12	spa	495	38	0	01/01/2006	Planeta Publishing	Negócios/Finanças	La Tierra es plana: Breve historia del mundo globalizado del siglo XXI	NULL	La Tierra es plana: Breve historia del mundo globalizado del siglo XXI	NULL
1925	David McClung	4,07	898868092	9,7809E+12	eng	342	43	1	12/10/2006	Mountaineers Books	NULL	The Avalanche Handbook	NULL	The Avalanche Handbook	NULL
1931	Arthur J. Roth	3,65	590422677	9,78059E+12	eng	144	273	36	01/01/1989	Scholastic	Jovem Adulto	Avalanche	NULL	Avalanche	NULL
1934	Louisa May Alcott	4,07	451529308	9,78045E+12	eng	449	1479727	18458	06/04/2004	Signet Classics	Conto de Fadas	Little Women	NULL	Little Women	NULL
1935	Louisa May Alcott	4,07	1402714580	9,7814E+12	eng	536	1395	131	01/10/2004	Sterling	Conto de Fadas	Little Women	Little Women  	Little Women (Little Women  #1)	Little Women  #1
1946	Louisa May Alcott	4,33	1931082731	9,78193E+12	eng	1064	3124	87	17/02/2005	Library of America	Drama	Little Women  Little Men  Jo's Boys	NULL	Little Women  Little Men  Jo's Boys	NULL
1957	Charles Dickens	3,84	1593081383	9,78159E+12	eng	409	1343	183	25/07/2004	Barnes & Noble Classics	Jovem Adulto	A Tale of Two Cities	NULL	A Tale of Two Cities	NULL
1958	SparkNotes	4	158663352X	9,78159E+12	eng	96	10	1	10/01/2002	Spark Publishing	História	A Tale of Two Cities: Charles Dickens	NULL	A Tale of Two Cities: Charles Dickens	NULL
1972	James B. Stewart	4,16	067179227X	9,78067E+12	en-US	592	9718	216	01/09/1992	Simon  Schuster	Jovem Adulto	Den of Thieves	NULL	Den of Thieves	NULL
1976	Julia Golding	4,21	1405228180	9,78141E+12	eng	416	1432	61	31/01/2007	Egmont Books Ltd	Jovem Adulto	Den of Thieves	Cat Royal  	Den of Thieves (Cat Royal  #3)	Cat Royal  #3
1982	Charles Dickens	4,3	517093391	9,78052E+12	en-US	848	32	2	02/10/1993	Gramercy	Policial/Mistério	Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities	NULL	Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities	NULL
1985	Charles Dickens	3,99	451530047	9,78045E+12	eng	928	355	17	07/02/2006	Signet	Romance	David Copperfield	NULL	David Copperfield	NULL
1987	Daniel Pool	3,85	671882368	9,78067E+12	en-US	416	4873	501	21/04/1994	Touchstone	História	What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England	NULL	What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England	NULL
1988	Jane Smiley	3,82	670030775	9,78067E+12	eng	224	552	81	13/05/2002	Viking	Biografia/Autobiografia	Charles Dickens	NULL	Charles Dickens	NULL
1990	Charles Dickens	3,83	140436146	9,78014E+12	eng	830	13212	394	25/11/1999	Penguin Classics	Romance	Martin Chuzzlewit	NULL	Martin Chuzzlewit	NULL
1991	Jared Diamond	3,71	465031269	9,78047E+12	eng	176	4532	278	25/09/1998	Basic Books	Psicologia	Why Is Sex Fun? The Evolution of Human Sexuality	Science Masters	Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters)	NULL
1993	Jared Diamond	4,06	60183071	9,78006E+12	eng	407	59	1	01/01/1992	HarperCollins Publishers	Ficção	The Third Chimpanzee: The Evolution & Future of the Human Animal	NULL	The Third Chimpanzee: The Evolution & Future of the Human Animal	NULL
1999	Colleen Sexton	3,84	822533898	9,78082E+12	eng	112	127	10	01/09/2005	Lerner Publications	Biografia/Autobiografia	J.K.Rowling	NULL	J.K.Rowling	NULL
2004	Philip Nel	3,58	826452329	9,78083E+12	eng	96	78	9	26/09/2001	Bloomsbury Academic	Fantasia	J.K. Rowling's Harry Potter Novels: A Reader's Guide	NULL	J.K. Rowling's Harry Potter Novels: A Reader's Guide	NULL
2010	Frank Herbert	3,66	765342510	9,78077E+12	eng	256	1625	85	16/09/2002	Tor Books	Space Opera	The Santaroga Barrier	NULL	The Santaroga Barrier	NULL
2011	Frank Herbert	3,81	765342537	9,78077E+12	eng	320	6146	150	16/09/2002	Tor Books	Ficção Científica	The Dosadi Experiment	ConSentiency Universe  	The Dosadi Experiment (ConSentiency Universe  #2)	ConSentiency Universe  #2
2015	Frank Herbert	3,43	765342529	9,78077E+12	eng	192	1485	76	16/09/2002	Tor Books	Space Opera	The Eyes of Heisenberg	NULL	The Eyes of Heisenberg	NULL
2019	Sean O'Brien	2,67	413772780	9,78041E+12	en-GB	96	3	1	22/07/2002	Bloomsbury Methuen Drama	Jovem Adulto	The Birds	Methuen Drama	The Birds (Methuen Drama)	NULL
2022	Aristophanes	3,8	1420926713	9,78142E+12	en-US	88	3	1	01/01/2005	Digireads.com	Jovem Adulto	The Frogs	NULL	The Frogs	NULL
2026	Radcliffe G. Edmonds III	3,75	521834341	9,78052E+12	eng	276	3	0	18/11/2004	Cambridge University Press	Fantasia	"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets"	NULL	"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets"	NULL
2028	Aristophanes	3,77	1573921335	9,78157E+12	en-GB	124	56	4	01/04/1997	Prometheus Books	Drama	Assembly of Women	Literary Classics	Assembly of Women (Literary Classics)	NULL
2034	Aristophanes	5	198145047	9,7802E+12	grc	364	0	0	22/02/1922	Oxford University Press  USA	Drama	Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves	NULL	Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves	NULL
2043	Paul Anthony Cartledge	3,86	1853991147	9,78185E+12	eng	127	7	1	01/06/1991	Bristol Classical Press	Drama	Aristophanes and His Theatre of the Absurd	NULL	Aristophanes and His Theatre of the Absurd	NULL
2045	Raymond Chandler	4,47	1883011086	9,78188E+12	eng	1076	1107	48	01/10/1995	Library of America	Policial/Mistério	Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity	screenplay	Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters	NULL
2046	Raymond Chandler	4,5	1883011078	9,78188E+12	eng	1199	1324	66	01/10/1995	Library of America	Policial/Mistério	Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window	NULL	Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window	NULL
2048	Raymond Chandler	4,45	375415025	9,78038E+12	eng	1016	241	11	15/10/2002	Everyman's Library	Policial/Mistério	The Lady in the Lake  The Little Sister  The Long Goodbye  Playback	Everyman's Library	The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library)	NULL
2049	Raymond Chandler	4,08	394758269	9,78039E+12	eng	265	13233	570	12/08/1992	Vintage Crime/Black Lizard	Policial/Mistério	The High Window	Philip Marlowe  	The High Window (Philip Marlowe  #3)	Philip Marlowe  #3
2051	Raymond Chandler	4,16	394757653	9,78039E+12	eng	384	4952	162	12/09/1988	Vintage Crime/Black Lizard	Policial/Mistério	The Simple Art of Murder	NULL	The Simple Art of Murder	NULL
2052	Raymond Chandler	4,01	394758285	9,78039E+12	eng	231	103400	4076	12/07/1988	Vintage Crime	Policial/Mistério	The Big Sleep	Philip Marlowe  	The Big Sleep (Philip Marlowe  #1)	Philip Marlowe  #1
2054	Raymond Chandler	4,22	394757688	9,78039E+12	eng	379	26389	1619	12/08/1988	Vintage Crime/Black Lizard	Policial/Mistério	The Long Goodbye	Philip Marlowe  	The Long Goodbye (Philip Marlowe  #6)	Philip Marlowe  #6
2056	Paul Murray	3,6	812970403	9,78081E+12	eng	448	983	130	13/09/2005	Random House Trade Paperbacks	Humor/Comédia	An Evening of Long Goodbyes	NULL	An Evening of Long Goodbyes	NULL
2057	Patti   Davis	3,82	452286875	9,78045E+12	eng	205	214	31	01/10/2005	Plume Books	Romance	The Long Goodbye: Memories of My Father	NULL	The Long Goodbye: Memories of My Father	NULL
2058	Masaki Yamada	3,97	1421501562	9,78142E+12	eng	196	250	12	11/10/2005	VIZ Media LLC	Fantasia	Ghost In the Shell 2: Innocence: After the Long Goodbye	NULL	Ghost In the Shell 2: Innocence: After the Long Goodbye	NULL
2067	Daniel C. Dennett	3,89	067003472X	9,78067E+12	eng	448	10135	330	24/02/2006	Viking Books	Poesia	Breaking the Spell: Religion as a Natural Phenomenon	NULL	Breaking the Spell: Religion as a Natural Phenomenon	NULL
2068	Daniel C. Dennett	4,04	068482471X	9,78068E+12	eng	588	13563	235	12/06/1996	Simon  Schuster	Filosofia	Darwin's Dangerous Idea: Evolution and the Meanings of Life	NULL	Darwin's Dangerous Idea: Evolution and the Meanings of Life	NULL
2071	Daniel C. Dennett	3,83	142003840	9,78014E+12	eng	368	2324	88	27/01/2004	Penguin	NULL	Freedom Evolves	NULL	Freedom Evolves	NULL
2072	Daniel C. Dennett	3,95	262540371	9,78026E+12	eng	424	573	11	13/07/1981	MIT Press	Crônica	Brainstorms: Philosophical Essays on Mind and Psychology	NULL	Brainstorms: Philosophical Essays on Mind and Psychology	NULL
2074	Daniel C. Dennett	3,82	465073514	9,78047E+12	eng	192	1555	63	12/06/1997	Basic Books	Filosofia	Kinds of Minds: Towards an Understanding of Consciousness	NULL	Kinds of Minds: Towards an Understanding of Consciousness	NULL
2077	Nicholas Humphrey	3,61	387987207	9,78039E+12	en-US	244	21	3	04/06/1999	Copernicus Books	Psicologia	Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation	NULL	Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation	NULL
2078	Daniel C. Dennett	3,92	262540428	9,78026E+12	eng	212	515	37	21/11/1984	MIT Press	Crônica	Elbow Room: The Varieties of Free Will Worth Wanting	NULL	Elbow Room: The Varieties of Free Will Worth Wanting	NULL
2081	Douglas R. Hofstadter	4,14	553345842	9,78055E+12	eng	512	4786	92	01/04/1985	Bantam Books	Crônica	The Mind’s I: Fantasies and Reflections on Self and Soul	NULL	The Mind’s I: Fantasies and Reflections on Self and Soul	NULL
2093	Stephen Hawking	4,17	553103741	9,78055E+12	eng	256	817	63	01/11/1996	Bantam Books	Ficção Científica	The Illustrated A Brief History of Time	NULL	The Illustrated A Brief History of Time	NULL
2094	Stephen Hawking	4,22	553804367	9,78055E+12	eng	176	24035	828	27/09/2005	Bantam	Ficção Científica	A Briefer History of Time	NULL	A Briefer History of Time	NULL
2095	Stephen Hawking	4,15	055380202X	9,78055E+12	eng	216	29607	645	06/11/2001	Bantam	NULL	The Universe in a Nutshell	NULL	The Universe in a Nutshell	NULL
2096	Stephen Hawking	4,07	762419229	9,78076E+12	eng	1160	1682	51	04/10/2005	Running Press Book Publishers	Biografia/Autobiografia	God Created the Integers: The Mathematical Breakthroughs That Changed History	NULL	God Created the Integers: The Mathematical Breakthroughs That Changed History	NULL
2099	David Filkin	4,29	465081983	9,78047E+12	eng	304	1469	22	09/10/1998	Basic Books	NULL	Stephen Hawking's Universe: The Cosmos Explained	NULL	Stephen Hawking's Universe: The Cosmos Explained	NULL
2100	Stephen Hawking	3,94	039332446X	9,78039E+12	eng	224	257	10	17/06/2003	W. W. Norton  Company	Ficção Científica	The Future of Spacetime	NULL	The Future of Spacetime	NULL
2102	John Boslough	4,02	380707632	9,78038E+12	eng	160	674	30	01/06/1989	Avon	Biografia/Autobiografia	Stephen Hawking's Universe	NULL	Stephen Hawking's Universe	NULL
2103	Stephen Hawking	4,09	691050848	9,78069E+12	eng	152	989	40	08/10/2000	Princeton University Press	Ficção Científica	The Nature of Space and Time	NULL	The Nature of Space and Time	NULL
2104	Lawrence M. Krauss	3,83	60977108	9,78006E+12	eng	188	4774	178	16/08/1996	ReganBooks	Ficção Científica	The Physics of Star Trek	NULL	The Physics of Star Trek	NULL
2107	Phillip Glasier	4,31	713484071	9,78071E+12	eng	352	51	5	01/02/2006	Batsford	NULL	Falconry & Hawking	NULL	Falconry & Hawking	NULL
2109	Timothy Ferris	4,13	316281336	9,78032E+12	eng	859	371	12	30/06/1993	Back Bay Books	Biografia/Autobiografia	The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike	NULL	The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike	NULL
2112	Ayn Rand	3,96	452282314	9,78045E+12	en-US	192	429	39	01/02/2001	New American Library	Ficção	The Art of Nonfiction: A Guide for Writers and Readers	NULL	The Art of Nonfiction: A Guide for Writers and Readers	NULL
2113	Ayn Rand	3,94	452278872	9,78045E+12	eng	752	317	14	01/08/1999	NAL	Crônica	The Journals of Ayn Rand	NULL	The Journals of Ayn Rand	NULL
2122	Ayn Rand	3,87	451191153	9,78045E+12	eng	704	271754	10063	01/09/1996	Signet Book	Romance	The Fountainhead	NULL	The Fountainhead	NULL
2123	Nancy L. Mace	4,24	446618764	9,78045E+12	eng	624	69	6	01/11/2006	Grand Central Life & Style	Romance	The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life	NULL	The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life	NULL
2126	Jorge Cruise	3,1	60793198	9,78006E+12	en-US	192	31	2	18/10/2005	William Morrow Paperbacks	Ficção	The 3-Hour Diet: On the Go	NULL	The 3-Hour Diet: On the Go	NULL
2127	Thom Hartmann	4,23	1400051576	9,7814E+12	en-US	400	1392	136	27/04/2004	Broadway Books	Filosofia	The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late	NULL	The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late	NULL
2136	Michael Cunningham	3,58	312425023	9,78031E+12	eng	336	4462	446	18/04/2006	Picador USA	Ficção Científica	Specimen Days	NULL	Specimen Days	NULL
2137	Michael Cunningham	3,91	312424086	9,78031E+12	eng	342	14769	658	01/07/2004	Picador	Ficção	A Home at the End of the World	NULL	A Home at the End of the World	NULL
2142	Ted Dekker	4,17	849945119	9,78085E+12	eng	400	13334	502	11/10/2004	Thomas Nelson	Ficção	Blink	NULL	Blink	NULL
2144	Mark Hoppus	4,39	743422074	9,78074E+12	eng	112	169	22	02/10/2001	MTV Books	Biografia/Autobiografia	Blink-182: Tales from Beneath Your Mom	NULL	Blink-182: Tales from Beneath Your Mom	NULL
2152	Karen Joy Fowler	3,08	452286530	9,78045E+12	eng	288	57720	3535	26/04/2005	G.P. Putnam's Sons	Romance	The Jane Austen Book Club	NULL	The Jane Austen Book Club	NULL
2153	Jane Austen	4,55	517118297	9,78052E+12	eng	1103	267	24	01/06/1994	Gramercy Books	Romance	Jane Austen: The Complete Novels	NULL	Jane Austen: The Complete Novels	NULL
2155	Jane Austen	4,16	192832972	9,78019E+12	eng	672	2278	69	03/04/1997	Oxford University Press  USA	Ficção	Jane Austen's Letters	NULL	Jane Austen's Letters	NULL
2156	Jane Austen	4,14	192802631	9,78019E+12	eng	249	441462	11308	18/03/2004	Oxford University Press	Romance	Persuasion	NULL	Persuasion	NULL
2157	Kim Wilson	3,79	097212179X	9,78097E+12	eng	128	1442	108	03/09/2004	Jones Books	Biografia/Autobiografia	Tea with Jane Austen	NULL	Tea with Jane Austen	NULL
2166	Ernest Hemingway	3,77	743564367	9,78074E+12	eng	3	393	77	01/05/2006	Simon  Schuster Audio	Jovem Adulto	The Old Man and the Sea	NULL	The Old Man and the Sea	NULL
2167	Jeanne Sallade Criswell	2,83	764586602	9,78076E+12	en-US	80	4	0	05/12/2000	Cliffs Notes	NULL	Cliffs Notes on Hemingway's The Old Man and the Sea	NULL	Cliffs Notes on Hemingway's The Old Man and the Sea	NULL
2176	Julian Barnes	3,66	679731369	9,78068E+12	eng	190	9373	606	27/11/1990	Vintage	Ficção	Flaubert's Parrot	NULL	Flaubert's Parrot	NULL
2178	Gustave Flaubert	3,62	140435824	9,78014E+12	eng	230	378	31	30/03/1996	Penguin Books (Penguin Classics)	Biografia/Autobiografia	Flaubert in Egypt: A Sensibility on Tour	NULL	Flaubert in Egypt: A Sensibility on Tour	NULL
